,Site,daylight,Depth_Stratum,Deployment,Acc,Acc_ed,Species,Taxa_updated,Length_mm
18083,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,27
18084,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,20
18085,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18086,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18087,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18088,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,20
18089,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18090,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18091,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18092,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18093,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18094,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18095,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,12
18096,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18097,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18098,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18099,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,20
18100,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,30
18101,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,30
18102,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,20
18103,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18104,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18105,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18106,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,30
18107,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,18
18108,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18109,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18110,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18111,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,18
18112,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18113,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,28
18114,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,18
18115,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,12
18116,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18117,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,12
18118,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,14
18119,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18120,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18121,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18122,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18123,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18124,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18125,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18126,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,20
18127,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18128,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,11
18129,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,12
18130,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,14
18131,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18132,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18133,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18134,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18135,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18136,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,25
18137,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18138,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,25
18139,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18140,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18141,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18142,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18143,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18144,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,14
18145,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18146,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18147,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18148,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18149,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,17
18150,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18151,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18152,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18153,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,16
18154,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18155,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18156,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18157,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,14
18158,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18159,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,13
18160,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,14
18161,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,13
18162,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18163,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,15
18164,58S,Night,Lmeso,46,53,53,Thysanoeessa macrura,Thysanoessa macrura,14
8245,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8246,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8247,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8248,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8249,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8250,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8251,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,21
8252,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,16
8253,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8254,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,22
8255,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8256,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8257,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8258,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8259,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,18
8260,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,18
8261,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,18
8262,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8263,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8264,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,22
8265,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8266,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8267,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8268,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8269,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8270,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8271,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8272,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8273,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,18
8274,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8275,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8276,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,16
8277,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8278,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8279,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,19
8280,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,19
8281,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8282,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8283,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8284,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8285,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8286,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,16
8287,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8288,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,13
8289,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8290,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,12
8291,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8292,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,17
8293,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8294,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,18
8295,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8296,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,14
8297,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8298,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
8299,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8300,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,20
8301,55S,Night,Lmeso,29,49,49,Thysanoessa,Thysanoessa macrura,15
14389,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,30
14390,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,30
14391,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,30
14392,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,30
14393,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,30
14394,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,25
14395,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,25
14396,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,27
14397,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,25
14398,58S,Night,Meso,40,28,28,Thysanoessa (big eye),Thysanoessa macrura,21
14860,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,30
14861,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,30
14862,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,30
14863,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,30
14864,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,30
14865,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,25
14866,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,25
14867,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,27
14868,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,25
14869,58S,Night,Meso,40,28,28,Thysanoessa big-eye,Thysanoessa macrura,21
16081,58S,Night,Lmeso,42,32,32,Thysanoessa macrura,Thysanoessa macrura,24
16082,58S,Night,Lmeso,42,32,32,Thysanoessa macrura,Thysanoessa macrura,17
16083,58S,Night,Lmeso,42,32,32,Thysanoessa macrura,Thysanoessa macrura,29
19067,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,18
19068,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,26
19069,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,18
19070,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,18
19071,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19072,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19073,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19074,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19075,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19076,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,18
19077,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19078,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19079,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19080,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19081,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,15
19082,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19083,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19084,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19085,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19086,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,15
19087,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19088,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19089,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19090,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,14
19091,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19092,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19093,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,10
19094,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19095,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19096,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19097,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,18
19098,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,17
19099,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19100,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,20
19101,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,16
19102,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,12
19103,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,13
19104,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,12
19105,58S,Night,Epi,49,23,23,Thysanoessa macrura,Thysanoessa macrura,18
19134,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,16
19135,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,29
19136,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,26
19137,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,15
19138,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,16
19139,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,17
19140,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,14
19141,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,16
19142,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,12
19143,58S,Night,Meso,53,8,8,Thysanoessa macrura,Thysanoessa macrura,7
10138,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,16
10139,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10140,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,12
10141,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10142,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,16
10143,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,12
10144,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10145,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10146,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10147,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,12
10148,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,15
10149,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,15
10150,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,12
10151,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,12
10152,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,16
10153,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10154,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10155,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,13
10156,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10157,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,15
10158,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10159,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,15
10160,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,16
10161,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10162,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10163,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,16
10164,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,13
10165,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10166,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,15
10167,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10168,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,15
10169,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10170,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,9
10171,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,11
10172,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10173,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,13
10174,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,13
10175,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,14
10176,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,11
10177,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,8
10178,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,13
10179,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,11
10180,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,10
10181,55S,Night,Meso,34,33,33,Thysanoessa sp.,Thysanoessa macrura,12
10411,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10412,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10413,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10414,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10415,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10416,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10417,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,25
10418,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10419,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10420,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10421,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10422,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,17
10423,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,18
10424,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,18
10425,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,16
10426,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10427,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,19
10428,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,15
10429,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10430,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,20
10431,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,15
10432,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,15
10433,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,17
10434,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,17
10435,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,17
10436,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,15
10437,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,17
10438,55S,Night,Lmeso,35,20,20,Thysanoessa sp.,Thysanoessa macrura,15
14368,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,19
14369,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,19
14370,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,22
14371,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,16
14372,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,21
14373,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,20
14374,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,15
14375,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,21
14376,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,21
14377,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,18
14378,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,20
14379,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,18
14380,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,18
14381,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,20
14382,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,14
14383,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,14
14384,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,18
14385,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,14
14386,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,20
14387,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,12
14388,58S,Night,Meso,40,27,27,Thysanoessa sp.,Thysanoessa macrura,15
6031,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,16
6032,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,14
6033,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,15
6034,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,14
6035,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,16
6036,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,15
6037,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,12
6038,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,12
6039,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,16
6040,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,12
6041,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,15
6042,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,15
6043,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,14
6044,55S,Night,Meso,25,1,1,Thysanoessa spp.,Thysanoessa macrura,15
